,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,year,month,ww_roadmap_invoice_qty,ww_roadmap_t1ci_qty,ww_roadmap_t2ci_qty,group,segment
191,2020-06-01,AAP,C Series-21.5-Mainstream,3070.0,128.44,171.62702702702703,2020,6,5150.0,355.9837276899541,415.1018121220951,AIO,C Series
192,2020-07-01,AAP,C Series-21.5-Mainstream,4460.0,124.72685185185185,226.53703703703704,2020,7,5700.0,374.77637566137565,400.05319950202306,AIO,C Series
193,2020-08-01,AAP,C Series-21.5-Mainstream,4420.0,186.52614795918367,394.334693877551,2020,8,6220.0,428.7409759232705,550.5632676253854,AIO,C Series
194,2020-09-01,AAP,C Series-21.5-Mainstream,2060.0,201.93374272786036,369.69133807369104,2020,9,6236.0,393.90772994753723,494.67249915399003,AIO,C Series
195,2020-10-01,AAP,C Series-21.5-Mainstream,1110.0,309.96774193548384,353.2550642538684,2020,10,3870.0,465.3523877292852,472.6925942981442,AIO,C Series
196,2020-11-01,AAP,C Series-21.5-Mainstream,1260.0,293.900395256917,339.6044137022398,2020,11,6260.0,404.28065899579127,471.3813599190304,AIO,C Series
197,2020-12-01,AAP,C Series-21.5-Mainstream,3100.0,136.1949643493761,415.24264705882354,2020,12,5180.0,198.51094262603988,577.0151332546968,AIO,C Series
198,2021-01-01,AAP,C Series-21.5-Mainstream,774.0,217.525146627566,449.7514662756598,2021,1,1864.0,276.7005619625329,619.5337239713272,AIO,C Series
199,2021-02-01,AAP,C Series-21.5-Mainstream,3215.0,155.2857142857143,411.1119047619047,2021,2,4785.0,266.15979568936757,588.8722311784516,AIO,C Series
200,2021-03-01,AAP,C Series-21.5-Mainstream,580.0,67.6345864661654,376.2031077694236,2021,3,3660.0,177.50541979949872,522.0197744360903,AIO,C Series
201,2021-04-01,AAP,C Series-21.5-Mainstream,400.0,43.446563691838286,370.189290617849,2021,4,440.0,148.18977512114685,501.3772969387984,AIO,C Series
202,2021-05-01,AAP,C Series-21.5-Mainstream,20.0,91.92857142857143,371.92919254658386,2021,5,620.0,170.36159839397828,508.43233828718957,AIO,C Series
203,2021-06-01,AAP,C Series-21.5-Mainstream,0.0,63.653571428571425,299.3245238095238,2021,6,1040.0,175.25435748462064,444.090364547733,AIO,C Series
204,2021-07-01,AAP,C Series-21.5-Mainstream,0.0,43.75220779220779,238.38796536796536,2021,7,320.0,164.18918313817426,405.49616725495156,AIO,C Series
205,2021-08-01,AAP,C Series-21.5-Mainstream,5960.0,42.29648033126294,197.0912525879917,2021,8,6080.0,190.61450716874248,364.67733362865204,AIO,C Series
206,2021-09-01,AAP,C Series-21.5-Mainstream,2100.0,46.73110661268556,185.12208164642374,2021,9,2940.0,172.26945569050832,379.4362404408457,AIO,C Series
207,2021-10-01,AAP,C Series-21.5-Mainstream,80.0,45.46031746031746,170.67301587301586,2021,10,1080.0,180.02142857142857,336.0912698412698,AIO,C Series
208,2021-11-01,AAP,C Series-21.5-Mainstream,120.0,0.0,0.0,2021,11,240.0,0.0,0.0,AIO,C Series
209,2021-12-01,AAP,C Series-21.5-Mainstream,750.0,0.0,0.0,2021,12,1430.0,0.0,0.0,AIO,C Series
210,2018-04-01,AAP,C Series-23.8,120.0,0.0,0.0,2018,4,408.0,104.0,0.0,AIO,C Series
211,2018-05-01,AAP,C Series-23.8,0.0,0.0,0.0,2018,5,786.0,242.5,0.0,AIO,C Series
212,2018-06-01,AAP,C Series-23.8,0.0,0.0,0.0,2018,6,95.0,388.2,0.0,AIO,C Series
213,2018-07-01,AAP,C Series-23.8,0.0,0.0,26.0,2018,7,543.0,221.5,26.0,AIO,C Series
214,2018-08-01,AAP,C Series-23.8,119.0,0.0,23.75,2018,8,696.0,474.5,23.75,AIO,C Series
215,2018-09-01,AAP,C Series-23.8,0.0,0.0,42.8,2018,9,394.0,527.4,42.8,AIO,C Series
216,2018-10-01,AAP,C Series-23.8,120.0,0.0,48.75,2018,10,746.0,771.75,48.75,AIO,C Series
217,2018-11-01,AAP,C Series-23.8,120.0,0.0,57.5,2018,11,125.0,1159.0,57.5,AIO,C Series
218,2018-12-01,AAP,C Series-23.8,0.0,0.0,73.2,2018,12,202.0,839.1666666666666,73.2,AIO,C Series
219,2019-01-01,AAP,C Series-23.8,0.0,0.0,90.25,2019,1,386.0,851.0,90.25,AIO,C Series
220,2019-02-01,AAP,C Series-23.8,0.0,0.0,91.75,2019,2,1.0,470.0,91.75,AIO,C Series
221,2019-03-01,AAP,C Series-23.8,45.0,0.0,79.8,2019,3,141.0,421.0,79.8,AIO,C Series
222,2019-04-01,AAP,C Series-23.8,40.0,0.0,60.0,2019,4,376.0,400.0,60.0,AIO,C Series
223,2019-05-01,AAP,C Series-23.8,40.0,0.0,64.0,2019,5,328.0,266.75,64.0,AIO,C Series
224,2019-06-01,AAP,C Series-23.8,80.0,0.0,59.8,2019,6,80.0,134.5,59.8,AIO,C Series
225,2019-07-01,AAP,C Series-23.8,80.0,0.0,67.5,2019,7,80.0,111.5,67.5,AIO,C Series
226,2019-08-01,AAP,C Series-23.8,0.0,0.0,41.4,2019,8,0.0,100.6,41.4,AIO,C Series
227,2019-09-01,AAP,C Series-23.8,40.0,0.0,50.25,2019,9,571.0,68.25,50.25,AIO,C Series
228,2019-10-01,AAP,C Series-23.8,240.0,0.0,48.0,2019,10,624.0,30.571428571428573,48.0,AIO,C Series
229,2019-11-01,AAP,C Series-23.8,314.0,0.0,69.0,2019,11,326.0,45.4,69.0,AIO,C Series
230,2019-12-01,AAP,C Series-23.8,0.0,0.0,79.25,2019,12,0.0,80.125,79.25,AIO,C Series
231,2020-01-01,AAP,C Series-23.8,170.0,0.0,111.83333333333333,2020,1,362.0,30.2,111.83333333333333,AIO,C Series
232,2020-02-01,AAP,C Series-23.8,95.0,3.1666666666666665,64.8,2020,2,95.0,65.66666666666667,64.8,AIO,C Series
233,2020-03-01,AAP,C Series-23.8,590.0,2.6363636363636362,66.54545454545455,2020,3,1238.0,24.636363636363637,66.54545454545455,AIO,C Series
234,2020-04-01,AAP,C Series-23.8,770.0,12.0,43.4,2020,4,856.0,272.5,43.4,AIO,C Series
235,2020-05-01,AAP,C Series-23.8,265.0,3.9285714285714284,42.53333333333333,2020,5,1006.0,212.69523809523807,42.53333333333333,AIO,C Series
236,2020-06-01,AAP,C Series-23.8,210.0,161.33333333333334,72.22222222222223,2020,6,606.0,333.8690476190476,72.22222222222223,AIO,C Series
237,2020-07-01,AAP,C Series-23.8,1040.0,96.5,132.95454545454547,2020,7,1040.0,434.25,132.95454545454547,AIO,C Series
238,2020-08-01,AAP,C Series-23.8,600.0,208.0666666666667,179.53333333333333,2020,8,600.0,450.26666666666665,179.53333333333333,AIO,C Series
239,2020-09-01,AAP,C Series-23.8,300.0,217.9871794871795,222.35897435897434,2020,9,330.0,516.8800366300367,222.35897435897434,AIO,C Series
240,2020-10-01,AAP,C Series-23.8,436.0,298.6777777777778,196.75555555555553,2020,10,656.0,499.0444444444445,202.55555555555554,AIO,C Series
241,2020-11-01,AAP,C Series-23.8,255.0,246.9,162.5625,2020,11,399.0,464.9,170.0625,AIO,C Series
242,2020-12-01,AAP,C Series-23.8,0.0,30.0,297.44444444444446,2020,12,220.0,246.55,300.94444444444446,AIO,C Series
243,2021-01-01,AAP,C Series-23.8,0.0,25.7,290.76111111111106,2021,1,40.0,190.9,290.76111111111106,AIO,C Series
244,2021-02-01,AAP,C Series-23.8,400.0,58.875,241.9,2021,2,400.0,244.54166666666666,246.23333333333335,AIO,C Series
245,2021-03-01,AAP,C Series-23.8,100.0,36.333333333333336,205.0,2021,3,130.0,181.58333333333334,220.75,AIO,C Series
246,2021-04-01,AAP,C Series-23.8,0.0,4.066666666666666,160.60000000000002,2021,4,24.0,281.81666666666666,168.60000000000002,AIO,C Series
247,2021-05-01,AAP,C Series-23.8,100.0,0.35,100.8,2021,5,148.0,96.88333333333333,105.33333333333333,AIO,C Series
248,2021-06-01,AAP,C Series-23.8,100.0,0.0,156.3125,2021,6,148.0,3.5,158.3125,AIO,C Series
249,2021-07-01,AAP,C Series-23.8,400.0,0.0,220.89999999999998,2021,7,424.0,15.0,226.09999999999997,AIO,C Series
250,2021-08-01,AAP,C Series-23.8,0.0,0.0,379.3125,2021,8,24.0,14.75,386.5625,AIO,C Series
251,2021-09-01,AAP,C Series-23.8,0.0,0.0,361.6166666666667,2021,9,24.0,29.75,380.6166666666667,AIO,C Series
252,2021-10-01,AAP,C Series-23.8,0.0,0.0,381.43333333333334,2021,10,96.0,23.666666666666668,405.43333333333334,AIO,C Series
253,2018-05-01,AAP,C Series-23.8-AMD,200.0,0.0,0.0,2018,5,560.0,0.0,0.0,AIO,C Series
254,2018-06-01,AAP,C Series-23.8-AMD,1000.0,92.66666666666667,12.0,2018,6,2220.0,92.66666666666667,12.0,AIO,C Series
255,2018-07-01,AAP,C Series-23.8-AMD,0.0,116.5,42.75,2018,7,40.0,142.28571428571428,44.42857142857143,AIO,C Series
256,2018-08-01,AAP,C Series-23.8-AMD,300.0,22.125,54.5,2018,8,1820.0,49.53125,126.03125,AIO,C Series
257,2018-09-01,AAP,C Series-23.8-AMD,0.0,67.91666666666667,266.1666666666667,2018,9,3120.0,88.95833333333334,368.27083333333337,AIO,C Series
258,2018-10-01,AAP,C Series-23.8-AMD,0.0,82.125,283.375,2018,10,40.0,110.31547619047619,402.7797619047619,AIO,C Series
259,2018-11-01,AAP,C Series-23.8-AMD,130.0,72.22222222222223,175.0,2018,11,2810.0,202.62222222222223,358.1,AIO,C Series
260,2018-12-01,AAP,C Series-23.8-AMD,100.0,65.7,140.4,2018,12,1340.0,189.07037037037037,384.1962962962963,AIO,C Series
261,2019-01-01,AAP,C Series-23.8-AMD,697.0,40.625,99.5,2019,1,1697.0,100.71195652173913,365.7608695652174,AIO,C Series
262,2019-02-01,AAP,C Series-23.8-AMD,490.0,42.125,92.0,2019,2,510.0,144.260593220339,369.20338983050846,AIO,C Series
263,2019-03-01,AAP,C Series-23.8-AMD,100.0,38.9,226.1,2019,3,2060.0,176.7840579710145,493.18695652173915,AIO,C Series
264,2019-04-01,AAP,C Series-23.8-AMD,150.0,33.142857142857146,297.0,2019,4,150.0,257.05396825396826,550.911111111111,AIO,C Series
265,2019-05-01,AAP,C Series-23.8-AMD,100.0,40.75,347.875,2019,5,2180.0,215.4030612244898,639.9362244897959,AIO,C Series
266,2019-06-01,AAP,C Series-23.8-AMD,250.0,53.1,258.8,2019,6,1510.0,199.71403508771928,548.378947368421,AIO,C Series
267,2019-07-01,AAP,C Series-23.8-AMD,450.0,47.25,122.625,2019,7,450.0,173.75,454.4407894736842,AIO,C Series
268,2019-08-01,AAP,C Series-23.8-AMD,610.0,27.666666666666668,126.2,2019,8,1450.0,266.93939393939394,623.9045454545454,AIO,C Series
269,2019-09-01,AAP,C Series-23.8-AMD,650.0,50.375,130.9375,2019,9,2130.0,223.54642857142858,612.6803571428571,AIO,C Series
270,2019-10-01,AAP,C Series-23.8-AMD,570.0,83.4375,131.375,2019,10,690.0,215.9232142857143,628.2035714285714,AIO,C Series
271,2019-11-01,AAP,C Series-23.8-AMD,200.0,79.65,183.9,2019,11,280.0,275.9,820.5388888888889,AIO,C Series
272,2019-12-01,AAP,C Series-23.8-AMD,405.0,108.4,209.46666666666667,2019,12,1645.0,312.00714285714287,834.9666666666667,AIO,C Series
273,2020-01-01,AAP,C Series-23.8-AMD,30.0,99.46666666666667,229.86666666666667,2020,1,30.0,210.15416666666667,743.2104166666667,AIO,C Series
274,2020-02-01,AAP,C Series-23.8-AMD,630.0,109.7,220.55,2020,2,1310.0,194.3774193548387,894.4209677419356,AIO,C Series
275,2020-03-01,AAP,C Series-23.8-AMD,150.0,44.0,253.6875,2020,3,790.0,78.375,803.6041666666666,AIO,C Series
276,2020-04-01,AAP,C Series-23.8-AMD,120.0,12.4375,215.875,2020,4,160.0,36.8375,757.035,AIO,C Series
277,2020-05-01,AAP,C Series-23.8-AMD,310.0,42.35,225.95,2020,5,1061.0,62.625,600.8499999999999,AIO,C Series
278,2020-06-01,AAP,C Series-23.8-AMD,310.0,48.92857142857143,229.57142857142858,2020,6,570.0,80.68466898954705,485.5226480836237,AIO,C Series
279,2020-07-01,AAP,C Series-23.8-AMD,0.0,30.125,237.6875,2020,7,80.0,96.99679487179488,485.02083333333337,AIO,C Series
280,2020-08-01,AAP,C Series-23.8-AMD,0.0,15.1,252.65,2020,8,280.0,80.12127659574467,498.2031914893617,AIO,C Series
281,2020-09-01,AAP,C Series-23.8-AMD,1000.0,16.875,210.0,2020,9,1220.0,61.05,378.35,AIO,C Series
282,2020-10-01,AAP,C Series-23.8-AMD,0.0,17.45,189.3,2020,10,439.0,56.53333333333333,314.1958333333333,AIO,C Series
283,2020-11-01,AAP,C Series-23.8-AMD,800.0,96.86666666666667,265.5,2020,11,3680.0,116.02575757575758,336.0,AIO,C Series
284,2020-12-01,AAP,C Series-23.8-AMD,0.0,64.92647058823529,357.25,2020,12,2835.0,86.79010695187165,404.27272727272725,AIO,C Series
285,2021-01-01,AAP,C Series-23.8-AMD,0.0,353.2,685.0999999999999,2021,1,1020.0,375.44881693648813,723.6115815691157,AIO,C Series
286,2021-02-01,AAP,C Series-23.8-AMD,480.0,347.8125,974.9375,2021,2,2260.0,376.3643181818182,1043.437803030303,AIO,C Series
287,2021-03-01,AAP,C Series-23.8-AMD,2390.0,182.375,915.3125,2021,3,5030.0,215.84959893048128,984.5678475935829,AIO,C Series
288,2021-04-01,AAP,C Series-23.8-AMD,150.0,136.8125,703.1625,2021,4,430.0,193.90069538670286,767.4216587516961,AIO,C Series
289,2021-05-01,AAP,C Series-23.8-AMD,673.0,226.18333333333334,463.09999999999997,2021,5,1193.0,407.19166666666666,526.0999999999999,AIO,C Series
290,2021-06-01,AAP,C Series-23.8-AMD,990.0,76.92857142857143,400.08791208791206,2021,6,1790.0,428.3571428571429,477.6021978021978,AIO,C Series
291,2021-07-01,AAP,C Series-23.8-AMD,860.0,4.1,228.48333333333332,2021,7,980.0,423.69021810971583,353.01373650583827,AIO,C Series
292,2021-08-01,AAP,C Series-23.8-AMD,500.0,27.08695652173913,199.29710144927535,2021,8,500.0,327.2942028985507,394.6684782608695,AIO,C Series
293,2021-09-01,AAP,C Series-23.8-AMD,4430.0,62.416666666666664,238.125,2021,9,4510.0,302.6206140350877,455.83991228070175,AIO,C Series
294,2021-10-01,AAP,C Series-23.8-AMD,1550.0,91.93333333333334,482.0,2021,10,1550.0,283.1490196078431,736.4754901960785,AIO,C Series
295,2021-11-01,AAP,C Series-23.8-AMD,960.0,0.0,0.0,2021,11,960.0,0.0,0.0,AIO,C Series
296,2017-10-01,AAP,C Series-23.8-Mainstream,230.0,0.0,0.0,2017,10,1510.0,0.0,0.0,AIO,C Series
297,2017-11-01,AAP,C Series-23.8-Mainstream,140.0,0.0,0.0,2017,11,1338.0,1.9444444444444444,9.074074074074074,AIO,C Series
298,2017-12-01,AAP,C Series-23.8-Mainstream,180.0,20.0,0.4,2017,12,5740.0,48.08571428571429,37.32380952380952,AIO,C Series
299,2018-01-01,AAP,C Series-23.8-Mainstream,60.0,20.307692307692307,5.923076923076923,2018,1,2040.0,160.31196581196582,48.26923076923077,AIO,C Series
300,2018-02-01,AAP,C Series-23.8-Mainstream,160.0,26.5625,9.125,2018,2,1101.0,124.9978146853147,81.55681818181819,AIO,C Series
301,2018-03-01,AAP,C Series-23.8-Mainstream,768.0,31.227272727272727,13.181818181818182,2018,3,4518.0,154.50885167464116,175.14760765550238,AIO,C Series
302,2018-04-01,AAP,C Series-23.8-Mainstream,318.0,48.833333333333336,14.625,2018,4,1918.0,205.8128205128205,202.68910256410257,AIO,C Series
303,2018-05-01,AAP,C Series-23.8-Mainstream,16.0,86.20833333333333,21.083333333333332,2018,5,4183.0,256.34142685851316,194.11750599520383,AIO,C Series
304,2018-06-01,AAP,C Series-23.8-Mainstream,315.0,49.53333333333333,19.666666666666668,2018,6,8786.0,780.3444444444444,214.5843843843844,AIO,C Series
305,2018-07-01,AAP,C Series-23.8-Mainstream,325.0,19.82608695652174,17.304347826086957,2018,7,4845.0,778.2558488612837,212.48165197355237,AIO,C Series
306,2018-08-01,AAP,C Series-23.8-Mainstream,331.0,67.6,21.7,2018,8,5635.0,1039.612293729373,277.2714521452145,AIO,C Series
307,2018-09-01,AAP,C Series-23.8-Mainstream,757.0,48.37333333333333,27.53333333333333,2018,9,9137.0,1120.561766004415,270.47973509933774,AIO,C Series
308,2018-10-01,AAP,C Series-23.8-Mainstream,204.0,86.52647058823528,24.961764705882352,2018,10,5604.0,1450.7593765711413,280.29576240752715,AIO,C Series
309,2018-11-01,AAP,C Series-23.8-Mainstream,520.0,59.638888888888886,21.52777777777778,2018,11,6021.0,1097.6369631185808,333.9946311858077,AIO,C Series
310,2018-12-01,AAP,C Series-23.8-Mainstream,760.0,17.09722222222222,23.73148148148148,2018,12,7531.0,961.777131036812,304.59320387256554,AIO,C Series
311,2019-01-01,AAP,C Series-23.8-Mainstream,1550.0,163.8142414860681,23.179566563467493,2019,1,6672.0,1005.6803129146396,293.2670665634675,AIO,C Series
312,2019-02-01,AAP,C Series-23.8-Mainstream,940.0,137.04166666666666,34.77083333333333,2019,2,4640.0,1005.9647058823529,281.9595728291317,AIO,C Series
313,2019-03-01,AAP,C Series-23.8-Mainstream,1050.0,151.9686274509804,118.93137254901961,2019,3,7906.0,1276.4355315793814,355.2757378395526,AIO,C Series
314,2019-04-01,AAP,C Series-23.8-Mainstream,620.0,186.56,115.145,2019,4,6710.0,1533.3309358764013,350.65737353021603,AIO,C Series
315,2019-05-01,AAP,C Series-23.8-Mainstream,408.0,184.5,123.1031746031746,2019,5,7028.0,1447.4287918871253,341.4475308641975,AIO,C Series
316,2019-06-01,AAP,C Series-23.8-Mainstream,170.0,127.93333333333334,86.57777777777778,2019,6,16790.0,1931.3268292682926,299.5900237127371,AIO,C Series
317,2019-07-01,AAP,C Series-23.8-Mainstream,520.0,94.70731707317073,85.6829268292683,2019,7,2848.0,1676.5046980255515,358.2643554006969,AIO,C Series
318,2019-08-01,AAP,C Series-23.8-Mainstream,410.0,78.85454545454546,103.23636363636363,2019,8,2562.0,2037.0288144603935,368.695427963849,AIO,C Series
319,2019-09-01,AAP,C Series-23.8-Mainstream,48.0,57.95454545454545,102.42929292929293,2019,9,6224.0,1418.6717266757548,341.69428851882543,AIO,C Series
320,2019-10-01,AAP,C Series-23.8-Mainstream,1023.0,39.09090909090909,77.06818181818183,2019,10,4707.0,1190.346155257172,298.2073061119671,AIO,C Series
321,2019-11-01,AAP,C Series-23.8-Mainstream,1090.0,16.943396226415093,55.258490566037736,2019,11,7574.0,1294.285944303338,332.0878174891146,AIO,C Series
322,2019-12-01,AAP,C Series-23.8-Mainstream,1841.0,20.470588235294116,72.16176470588235,2019,12,7241.0,781.2997549019607,358.85134803921574,AIO,C Series
323,2020-01-01,AAP,C Series-23.8-Mainstream,580.0,81.69585253456222,69.52534562211981,2020,1,3688.0,943.3431221981253,360.16063912376677,AIO,C Series
324,2020-02-01,AAP,C Series-23.8-Mainstream,1065.0,258.4786585365854,67.197662601626,2020,2,4788.0,1067.5961770925908,410.3455877028406,AIO,C Series
325,2020-03-01,AAP,C Series-23.8-Mainstream,517.0,113.14999999999999,109.26666666666668,2020,3,11120.0,898.0202614973912,476.0819651741293,AIO,C Series
326,2020-04-01,AAP,C Series-23.8-Mainstream,273.0,85.56018518518519,114.18981481481481,2020,4,4475.0,886.1484068306154,469.7639041353765,AIO,C Series
327,2020-05-01,AAP,C Series-23.8-Mainstream,700.0,90.77655677655677,94.71794871794872,2020,5,8712.0,549.4832052203842,393.03503672751333,AIO,C Series
328,2020-06-01,AAP,C Series-23.8-Mainstream,250.0,143.49898580121703,89.14807302231237,2020,6,11793.0,1411.963745760359,430.67593264708205,AIO,C Series
329,2020-07-01,AAP,C Series-23.8-Mainstream,2269.0,92.7642857142857,77.71428571428572,2020,7,12055.0,1735.0252075565345,428.9757172185784,AIO,C Series
330,2020-08-01,AAP,C Series-23.8-Mainstream,2031.0,55.21666666666667,66.89444444444445,2020,8,12677.0,1637.3517118863049,406.5693486100463,AIO,C Series
331,2020-09-01,AAP,C Series-23.8-Mainstream,1245.0,132.58333333333331,172.22727272727272,2020,9,13468.0,1539.3348281982353,457.064250601549,AIO,C Series
332,2020-10-01,AAP,C Series-23.8-Mainstream,790.0,124.11332923832924,117.45976658476658,2020,10,8997.0,1503.08205564018,413.64977203145014,AIO,C Series
333,2020-11-01,AAP,C Series-23.8-Mainstream,761.0,185.39155935228868,194.12622720897616,2020,11,14101.0,1548.2309296689432,479.4330014415118,AIO,C Series
334,2020-12-01,AAP,C Series-23.8-Mainstream,2746.0,88.20347394540943,211.95409429280397,2020,12,15486.0,1207.001505498456,425.08609844198133,AIO,C Series
335,2021-01-01,AAP,C Series-23.8-Mainstream,1180.0,342.2339221710189,189.176318484383,2021,1,15195.0,1593.754722641346,373.3945154382788,AIO,C Series
336,2021-02-01,AAP,C Series-23.8-Mainstream,1560.0,195.07777777777778,183.84444444444443,2021,2,12562.0,1045.4807705679927,380.61513947776433,AIO,C Series
337,2021-03-01,AAP,C Series-23.8-Mainstream,722.0,90.68048910154172,161.3249411407306,2021,3,14923.0,573.5715031626686,358.86921904327914,AIO,C Series
338,2021-04-01,AAP,C Series-23.8-Mainstream,2746.0,98.07053571428571,163.55565476190475,2021,4,11240.0,963.1143723679403,378.0610179140306,AIO,C Series
339,2021-05-01,AAP,C Series-23.8-Mainstream,3163.0,168.78153846153845,274.87743589743593,2021,5,21464.0,1616.4831637253408,518.9194480934225,AIO,C Series
340,2021-06-01,AAP,C Series-23.8-Mainstream,6369.0,51.448015873015876,210.6936507936508,2021,6,15394.0,2214.9830786553903,502.8723095293977,AIO,C Series
341,2021-07-01,AAP,C Series-23.8-Mainstream,3434.0,79.15461287078935,150.41744595274008,2021,7,9934.0,2260.0467096782136,524.2545494925511,AIO,C Series
342,2021-08-01,AAP,C Series-23.8-Mainstream,3433.0,240.02881355932203,292.08389830508474,2021,8,10003.0,2837.9204713235067,832.9913732356963,AIO,C Series
343,2021-09-01,AAP,C Series-23.8-Mainstream,5055.0,285.5616785175609,398.5474035768153,2021,9,10695.0,2591.129123371573,989.3038184470063,AIO,C Series
344,2021-10-01,AAP,C Series-23.8-Mainstream,4539.0,413.2291666666667,727.004761904762,2021,10,18638.0,2364.0405171753596,1294.8123597168246,AIO,C Series
345,2021-11-01,AAP,C Series-23.8-Mainstream,1177.0,0.0,0.0,2021,11,8949.0,0.0,0.0,AIO,C Series
346,2021-12-01,AAP,C Series-23.8-Mainstream,3214.0,0.0,0.0,2021,12,11574.0,0.0,0.0,AIO,C Series
347,2018-10-01,AAP,C Series-27,70.0,0.0,0.0,2018,10,425.0,0.0625,0.0,AIO,C Series
348,2018-11-01,AAP,C Series-27,70.0,0.0,18.0,2018,11,1954.0,0.0,18.0,AIO,C Series
349,2018-12-01,AAP,C Series-27,0.0,0.0,33.2,2018,12,744.0,0.019230769230769232,33.2,AIO,C Series
350,2019-01-01,AAP,C Series-27,670.0,0.0,42.0,2019,1,1967.0,0.02,49.6,AIO,C Series
351,2019-02-01,AAP,C Series-27,454.0,0.0,57.0,2019,2,1120.0,33.76923076923077,84.2974358974359,AIO,C Series
352,2019-03-01,AAP,C Series-27,0.0,0.0,106.66666666666667,2019,3,1620.0,107.89814814814815,156.69444444444446,AIO,C Series
353,2019-04-01,AAP,C Series-27,108.0,0.0,237.57142857142858,2019,4,634.0,87.69329896907216,288.6925625920471,AIO,C Series
354,2019-05-01,AAP,C Series-27,94.0,0.0,234.41666666666666,2019,5,1345.0,130.86,286.9766666666667,AIO,C Series
355,2019-06-01,AAP,C Series-27,50.0,0.0,215.73333333333332,2019,6,1289.0,168.28360655737706,280.55464480874315,AIO,C Series
356,2019-07-01,AAP,C Series-27,280.0,0.0,144.83333333333334,2019,7,1162.0,206.5,226.75412541254127,AIO,C Series
357,2019-08-01,AAP,C Series-27,530.0,0.0,120.86666666666666,2019,8,1351.0,178.6492537313433,214.92487562189055,AIO,C Series
358,2019-09-01,AAP,C Series-27,160.0,10.75,112.25,2019,9,1724.0,144.4646017699115,213.69911504424778,AIO,C Series
359,2019-10-01,AAP,C Series-27,477.0,19.1875,67.6875,2019,10,1101.0,180.077850877193,168.7839912280702,AIO,C Series
360,2019-11-01,AAP,C Series-27,0.0,13.652173913043478,115.47826086956522,2019,11,627.0,197.09853152893754,228.31534696228044,AIO,C Series
